Zip Code,Number of Households,Median income (dollars),Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races,Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race),Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race),Number!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone-not Hispanic or Latino,Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone-not Hispanic or Latino,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Number!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Number!!FAMILIES!!Families,Median income (dollars)!!FAMILIES!!Families,Number!!FAMILIES!!Families!!With own children of householder under 18 years,Median income (dollars)!!FAMILIES!!Families!!With own children of householder under 18 years,Number!!FAMILIES!!Families!!With no own children of householder under 18 years,Median income (dollars)!!FAMILIES!!Families!!With no own children of householder under 18 years,Number!!FAMILIES!!Families!!Married-couple families,Median income (dollars)!!FAMILIES!!Families!!Married-couple families,Number!!FAMILIES!!Families!!Married-couple families!!With own children under 18 years,Median income (dollars)!!FAMILIES!!Families!!Married-couple families!!With own children under 18 years,Number!!FAMILIES!!Families!!Female householder-no spouse present,Median income (dollars)!!FAMILIES!!Families!!Female householder-no spouse present,Number!!FAMILIES!!Families!!Female householder-no spouse present!!With own children under 18 years,Median income (dollars)!!FAMILIES!!Families!!Female householder-no spouse present!!With own children under 18 years,Number!!FAMILIES!!Families!!Male householder-no spouse present,Median income (dollars)!!FAMILIES!!Families!!Male householder-no spouse present,Number!!FAMILIES!!Families!!Male householder-no spouse present!!With own children under 18 years,Median income (dollars)!!FAMILIES!!Families!!Male householder-no spouse present!!With own children under 18 years,Number!!FAMILY INCOME BY FAMILY SIZE!!2-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!2-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!3-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!3-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!4-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!4-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!5-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!5-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!6-person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!6-person families,Number!!FAMILY INCOME BY FAMILY SIZE!!7-or-more person families,Median income (dollars)!!FAMILY INCOME BY FAMILY SIZE!!7-or-more person families,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!No earners,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!No earners,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!1 earner,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!1 earner,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!2 earners,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!2 earners,Number!!FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners,Median income (dollars)!!FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone,Number!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone,Median income (dollars)!!NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone
10199,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
10271,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
10278,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
10279,40,-1,40,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,40,-1,0,-1,0,-1,40,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,40,-1,0,-1,0,-1,0,-1,40,-1,0,-1,40,-1
10280,4524,170385,3589,171277,32,-1,28,-1,730,156758,0,-1,10,-1,135,250000,477,250000,3176,-1,21,44096,1750,-1,2129,31232,624,-1,2106,32339,1037,46405,1069,30753,1871,56061,903,-1,148,38832,115,90002,87,-1,19,-1,1026,-1,580,-1,389,250000,76,235625,22,184722,13,-1,71,-1,691,-1,1251,151820,93,250000,2418,250000,1324,136951,981,-1,343,-1,1094,37758,836,250000,258,163173
10282,2499,250000,1989,250000,72,250000,0,-1,391,-1,0,250000,0,250000,47,-1,206,-1,1783,-1,30,-1,1268,250000,931,-1,270,250000,1635,-1,1131,-1,504,113293,1281,250000,827,-1,190,250000,146,250000,164,-1,158,-1,686,250000,435,-1,368,250000,120,250000,26,250000,0,-1,71,-1,620,-1,944,250000,0,-1,864,75527,395,250000,339,-1,56,-1,469,-1,388,250000,81,-1
10301,14466,70065,8876,76647,3079,44955,23,-1,1125,69611,6,-1,553,41122,804,79421,3220,48211,7039,83193,317,-1,4863,72404,5467,81127,3819,50044,8973,87407,3965,62679,5008,97087,5637,113060,2253,142438,2541,47065,1430,-1,795,69719,282,54355,3946,72434,2103,82337,1617,133993,792,111125,249,94241,266,-1,1587,-1,2582,54263,3753,134304,1051,169650,5493,42292,3092,39722,2547,34577,545,80795,2401,50368,2061,42003,340,82195
10302,5982,72394,3522,78205,1344,70778,44,-1,344,101818,18,-1,462,-1,248,-1,1889,53525,2371,97799,252,41208,1746,67466,2765,95848,1219,53819,4220,97755,1777,100295,2443,96925,3089,106817,1462,104936,958,54030,306,39405,173,95401,9,-1,1219,89531,908,91705,1097,138542,540,72857,301,76322,155,119309,424,40856,1433,68902,1679,121359,684,127500,1762,26719,870,27794,787,23719,83,170551,892,26196,792,24000,100,-1
10303,8490,70315,3721,82911,3063,66055,16,-1,560,54655,0,-1,563,55065,567,62434,2839,66838,1759,84413,116,-1,2963,70583,3792,78918,1619,56397,6630,80281,3205,66139,3425,92235,3959,100922,2025,90152,2002,51098,1020,30938,669,78287,160,-1,2048,59464,1706,110066,1212,101603,959,89258,473,75809,232,-1,1021,9629,2128,56553,2326,112600,1155,142316,1860,49135,1044,40000,858,-1,186,78026,816,61184,600,-1,216,112188
10304,14928,64394,8385,72108,3845,45106,17,-1,1216,109107,0,-1,1059,47202,406,-1,3547,47401,6517,82675,320,31466,4275,57775,6700,79076,3633,58438,10491,81398,4393,65750,6098,98640,6448,100972,2513,83110,2985,53645,1535,35812,1058,47429,345,34137,4013,62820,2629,83442,1984,110000,894,75795,594,-1,377,155653,1700,14597,3521,63863,3637,103225,1633,131953,4437,38368,2260,31713,1829,27455,431,48847,2177,43369,1860,31788,317,-1
10305,15379,77136,11487,77748,853,56705,0,-1,2204,95500,0,-1,468,31529,367,72621,2074,37085,10147,83340,70,185673,4531,92104,6476,96000,4302,50137,10606,97116,4437,102413,6169,94836,7801,103933,3508,106522,1853,69148,805,-1,952,77917,124,87353,3629,81202,2142,89375,2636,128090,1445,98646,509,101202,245,196146,1205,40875,3459,76555,4027,120503,1915,143542,4773,43238,2605,33393,2430,31386,175,103125,2168,56509,1811,55394,357,67097
10306,19704,83309,16600,85319,641,37034,63,-1,1294,73989,0,-1,520,101296,586,90722,2629,80483,14929,86042,161,-1,5069,90883,8357,101345,6117,53330,14503,99704,5583,100313,8920,99342,10568,113219,4387,111439,3043,54306,890,33153,892,67421,306,-1,5436,76683,3545,92559,3560,114797,1375,110893,395,133229,192,128833,2207,49250,4584,67010,5458,125992,2254,164583,5201,40060,3042,32789,2676,30824,366,102981,2159,53096,1890,48864,269,102762
10307,5068,108808,4830,107664,7,-1,0,-1,137,189531,0,-1,39,-1,55,250000,436,250000,4440,-1,45,20053,1501,-1,2309,12862,1213,-1,3904,8975,1967,9631,1937,20216,3322,19727,1672,-1,458,29595,257,21171,124,-1,38,-1,1073,-1,943,-1,1118,14869,593,51731,114,60806,63,-1,623,-1,1080,-1,1673,21782,528,-1,1164,59252,641,-1,517,-1,124,25647,523,-1,388,-1,135,7458
10308,10245,110478,9499,112604,130,83571,0,-1,450,72406,0,-1,101,129115,65,-1,806,90929,8852,114848,263,-1,2565,111910,4341,133377,3076,73516,8278,124250,3297,126701,4981,119879,6701,132530,2746,134653,1130,85565,399,78375,447,72318,152,54227,2916,90375,1990,130413,2298,134249,790,160357,247,165313,37,-1,1068,71500,2413,103438,3410,137774,1387,196985,1967,44321,1138,35481,1011,31520,127,105938,829,55824,767,53281,62,-1
10309,11750,102730,11029,101543,16,-1,41,-1,319,103773,0,-1,263,133932,82,136371,803,100813,10501,103502,97,-1,3322,133909,5247,112582,3084,58482,9013,120963,3976,133015,5037,110679,7426,132833,3481,144341,1271,98783,432,98750,316,107738,63,112303,2802,84660,2211,116601,2446,142727,1138,148333,221,97404,195,206615,1130,35192,3079,95885,3323,156624,1481,176712,2737,50197,1731,-1,1666,-1,65,250000,1006,-1,749,-1,257,26271
10310,8678,86895,5192,100992,2052,59611,19,-1,511,82868,0,-1,634,64573,270,-1,2132,70643,4191,107202,166,24268,2448,92578,3997,108526,2067,59347,6423,102892,2774,85556,3649,115465,4379,118707,1779,117844,1887,59299,951,39837,157,80820,44,75263,2337,86477,1602,88988,1444,121979,653,126016,296,74550,91,83750,921,-1,1969,74040,2450,127143,1083,147536,2255,47188,1105,42841,1041,37946,64,-1,1150,49153,1010,46848,140,83424
10311,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
10312,21107,96785,19168,96815,203,190038,20,-1,1257,82096,9,-1,163,-1,287,129850,1925,94688,17611,98019,117,-1,5920,104795,9179,118306,5891,59771,16649,111471,6624,119938,10025,104447,13011,126635,5439,132168,2601,65230,999,39750,1037,98198,186,-1,6005,76875,3616,127026,4347,140096,1728,115652,661,155029,292,178000,2642,43485,4989,84415,6430,144375,2588,184375,4458,46064,2612,38424,2342,36118,270,-1,1846,73515,1584,62188,262,133500
10314,31363,90306,23929,92771,1019,79755,65,61847,4752,94600,5,-1,681,58053,912,-1,4388,75492,21024,92982,437,50579,8374,102000,13297,112374,9255,52697,23336,110007,9475,114987,13861,106410,18042,122034,7906,126207,3979,79397,1128,40000,1315,85781,441,65461,8220,78525,5172,113963,5230,130319,2774,122206,1149,147946,791,140488,3469,41831,6769,79785,9304,130246,3794,168141,8027,41563,4794,36640,4333,31741,461,113917,3233,49960,2548,49468,685,78036
10451,20229,32598,3314,28545,9111,35210,168,-1,236,-1,139,-1,5896,30822,1365,54688,11065,28306,875,72456,473,2000,7565,2000,7232,6008,4959,-1,11392,3604,5839,4946,5553,5133,4140,6628,2264,-1,6165,13272,3031,8129,1087,-1,544,-1,4262,-1,3335,-1,2370,7203,999,11860,238,-1,188,-1,2149,-1,4400,-1,3654,3577,1189,-1,8837,31212,5079,-1,4811,-1,268,2806,3758,62882,3332,-1,426,6601
10452,27018,31351,3885,31316,9656,33102,140,-1,318,22076,70,-1,10895,30691,2054,27308,17943,29799,504,22444,528,50227,10226,37580,11135,31298,5129,17979,17431,37269,9226,31446,8205,44274,6211,49590,3344,44926,8988,25779,5101,22878,2232,48478,781,37940,6059,34686,4825,33080,3443,43853,1875,40634,943,33490,286,62763,2073,9332,8107,28504,5626,53593,1625,76531,9587,17141,4987,12300,4589,11796,398,45000,4600,21798,3704,17157,896,34602
10453,27401,31778,3640,25357,9803,30497,208,32188,463,-1,49,-1,11318,33659,1920,40192,18225,31996,384,43235,651,37656,9875,35447,12411,33190,4464,18007,18455,36769,9192,28723,9263,45880,5956,50239,2990,47566,10239,24742,5482,18243,2260,55517,720,46466,6414,30457,5325,37232,3801,41950,1780,43889,719,44037,416,75236,3016,8165,7563,29838,5381,55175,2495,86943,8946,16208,4923,13899,4497,12463,426,41625,4023,20981,3261,18090,762,62339
10454,13573,23337,2342,30870,4735,22984,84,-1,56,-1,22,-1,5262,21349,1072,-1,9199,21361,423,90197,209,13467,5182,32404,5527,29066,2655,12063,8145,32614,4217,25497,3928,36633,3242,45880,1410,46688,3848,19261,2375,12544,1055,34139,432,30667,2842,26747,2099,31563,1362,35714,1046,38902,390,-1,406,40971,1938,8824,3288,29712,2040,50603,879,79293,5428,12340,3124,11572,2849,11292,275,70568,2304,17938,1934,14668,370,-1
10455,14826,29439,2375,25781,4473,29189,100,41500,102,-1,71,-1,5882,30904,1823,-1,11001,29828,227,-1,310,27237,5665,32137,6214,31482,2637,16977,9756,32384,5346,29105,4410,44375,3035,55601,1721,54622,5648,26634,3224,18924,1073,48393,401,41382,3273,31336,3230,30991,1880,31927,964,44028,332,66857,77,71023,1743,8032,4415,28795,2667,63187,931,90532,5070,15975,2527,14115,2419,13607,108,113300,2543,18012,2167,16266,376,61579
10456,31449,31645,3895,26925,14923,34375,381,-1,208,34167,27,-1,9537,23846,2478,50959,17816,31731,568,47981,974,32879,11230,38232,13625,32187,5620,16015,20463,38474,10547,34450,9916,42727,7196,52683,3918,53569,11013,26654,5905,22221,2254,46458,724,38354,6391,27716,6201,39113,4685,45112,1707,51191,902,24113,577,53927,2745,9396,9320,30313,5706,58676,2692,86833,10986,15287,6209,12561,5805,12227,404,-1,4777,22279,4048,18232,729,65666
10457,24333,32378,4854,28811,11274,32419,114,-1,263,54931,11,-1,5392,34215,2425,36017,15570,32029,380,28750,781,23854,9662,35883,9606,36060,4284,19269,16015,40574,9086,30139,6929,53268,5552,60411,2902,54245,8449,26013,5444,16764,2014,53185,740,34185,4763,38110,4930,35080,2913,45144,1667,46765,851,48217,891,66208,2628,8952,5758,28163,5527,51263,2102,84336,8318,16603,4212,15656,3686,13230,526,61500,4106,17581,3438,14867,668,61083
10458,28705,37886,4413,27884,6366,40237,116,-1,858,48690,41,-1,15613,39691,1298,42019,19748,38195,2010,26000,1140,27500,10910,45637,11824,37467,4831,22227,19026,42488,9702,35235,9324,48960,6797,56833,3392,54415,9504,32122,5342,24533,2725,42809,968,38611,6456,36963,5226,39321,3662,45364,1878,50260,761,46250,1043,52901,2052,10183,8035,30572,6597,53975,2342,84821,9679,20917,4819,16859,3970,12648,849,36632,4860,29357,3716,25041,1144,40093
10459,17058,31896,2233,25748,6472,32319,102,-1,48,50769,13,-1,6852,32523,1338,48333,11419,30844,184,50000,257,16528,6160,34971,7204,35265,3437,19563,11072,38075,5711,33457,5361,49163,3729,59449,1804,55819,5820,27300,3149,23059,1523,51382,758,35781,3693,29121,3087,39544,2349,47196,1145,51506,411,73083,387,-1,1605,9642,4443,29279,3362,53821,1662,92000,5986,15890,3304,13605,2946,12395,358,67750,2682,19639,2409,17042,273,45990
10460,20212,28831,3974,26127,7251,30645,124,23333,285,74145,38,-1,7182,28584,1358,31932,13842,26315,534,44891,386,32000,7192,30493,8240,34734,4394,19071,13423,36170,6934,26711,6489,56025,5023,55855,2288,52059,6707,23496,3900,17003,1693,34797,746,28194,4627,26572,3542,33300,3313,39320,1092,56981,613,50260,236,36284,2189,11471,5807,28723,4187,59078,1240,88239,6789,16340,3837,14541,3401,12215,436,67727,2952,17937,2373,14432,579,59375
10461,19122,60802,9724,66857,1751,59308,194,40560,2012,67344,0,-1,4693,49713,748,75323,8686,55515,6842,66424,221,-1,6741,62375,7493,76202,4667,39535,12394,71387,5260,61077,7134,79265,7587,90412,3245,86036,3551,46282,1392,42250,1256,54405,623,39098,5118,52717,2868,71594,2540,86948,1060,100452,559,112242,249,155995,1585,26823,4430,53646,4677,90578,1702,141975,6728,40279,3390,33693,3006,28164,384,91048,3338,42123,2895,40175,443,98750
10462,28981,57266,6582,54705,8832,61407,385,59083,3244,61676,18,-1,8093,52655,1827,57081,13533,55710,3474,55331,816,37542,11117,60506,11199,60483,5849,42365,18383,64524,7979,56458,10404,74688,9069,77034,4086,70820,6848,52444,2961,46265,2466,63327,932,58281,6996,57369,4934,69225,3999,77131,1567,66583,387,51875,500,71518,1728,21234,7105,51481,7101,81941,2449,101311,10598,40508,6085,32463,5575,29750,510,69545,4513,50985,3824,46115,689,97972
10463,29490,60397,15028,73445,5027,44133,293,23050,798,77083,0,-1,6241,46092,2103,72805,14127,47221,10457,84887,241,42750,8505,71065,11887,58487,8857,45240,16462,70483,7201,64271,9261,80007,9210,106890,4030,110152,5752,40838,2659,27938,1500,62857,512,65370,7621,67301,4449,67604,2622,85242,1475,53584,157,105701,138,122250,1997,22561,5798,49311,7141,104196,1526,115183,13028,44214,8239,33496,7660,29691,579,87535,4789,61623,3866,60378,923,110681
10464,1874,101935,1427,114985,9,-1,0,-1,43,-1,0,-1,395,47527,0,-1,496,49096,1248,113708,0,-1,623,122795,652,135333,599,67523,1196,117083,388,137000,808,112167,642,178910,220,186250,491,69838,134,-1,63,-1,34,-1,627,110750,341,-1,212,193086,0,-1,16,-1,0,-1,160,67639,421,91530,545,166917,70,134500,678,55263,528,55789,436,-1,92,93529,150,-1,117,33417,33,-1
10465,16122,74889,9944,77574,1916,55882,8,-1,586,69362,0,-1,2687,57542,981,139194,6932,71297,7066,80787,295,24794,4531,87202,6879,101170,4417,39125,10758,94520,4790,77778,5968,102448,6361,122031,2855,121940,3229,50503,1415,35716,1168,80089,520,-1,4333,76856,2750,75000,2201,119415,1146,115197,213,168995,115,192314,1534,41000,3930,59107,3723,131442,1571,185964,5364,31658,3327,23697,2897,18783,430,93750,2037,52232,1604,39336,433,120179
10466,25009,58405,2879,34503,17339,65721,301,22313,605,80230,16,-1,3001,43621,868,19222,6092,34094,708,26579,419,55771,6988,55106,11547,62068,6055,48502,17729,70105,7153,55135,10576,77111,8134,92885,3498,76690,7874,47320,3161,30883,1721,75625,494,51288,5922,57891,4813,59734,3272,77390,2389,86250,592,85250,741,123493,2426,21709,5780,47783,6354,86941,3169,121607,7280,29096,4235,27417,3725,20117,510,63243,3045,30037,2664,24783,381,-1
10467,37713,40639,9785,38020,13538,45613,222,20867,1657,47060,32,-1,9702,37769,2777,41437,18782,38747,4263,40454,821,29871,14093,48842,16179,40985,6620,24953,22853,48322,11365,42843,11488,55140,10421,63663,5402,60789,9180,36253,4793,29594,3252,46243,1170,42652,8900,40648,5642,47500,3993,53818,2563,67585,1216,77010,539,71602,2464,12682,9434,36481,7991,63291,2964,103851,14860,27500,7897,22949,7285,20039,612,82026,6963,31303,5821,27311,1142,68068
10468,26917,37777,4442,34134,6901,40513,378,14708,506,57273,30,-1,12530,36457,2130,47285,19838,36956,1201,29160,487,29385,10099,43136,10503,39309,5828,26429,17754,43708,9131,38484,8623,47984,7114,57542,3894,50417,8178,36083,4280,26383,2462,42167,957,38917,5547,36672,5366,41838,3487,45328,1852,53666,875,59114,627,73266,2022,9414,6930,30928,5983,51549,2819,87939,9163,20047,5613,19437,4884,17289,729,-1,3550,21065,2977,16893,573,66910
10469,22886,67190,4307,63087,12977,71690,35,-1,1210,66105,0,-1,3079,51870,1278,39344,6462,50833,2427,72754,231,-1,6397,65716,9714,75135,6544,52032,17128,75789,6568,62108,10560,81535,9455,102920,3611,98694,5838,51206,2122,38003,1835,61844,835,60010,5584,62521,5078,80000,3342,95076,1703,98143,1031,83388,390,153333,2489,38071,5474,51272,5836,102093,3329,127250,5758,28125,3454,21895,3120,19792,334,42069,2304,42411,1931,40342,373,66964
10470,6096,64643,3102,80185,1919,60817,8,-1,253,59135,0,-1,561,50874,253,62440,1088,52119,2814,80475,139,50722,2310,80284,2180,67632,1467,47242,3558,81010,1265,71292,2293,89073,1929,93028,823,86750,1356,58429,436,52727,273,127920,6,-1,1403,66592,1013,80233,546,118523,401,92663,126,130921,69,-1,333,31940,1221,66883,1332,90536,672,109800,2538,48269,1133,40521,973,36042,160,76071,1405,50432,1165,44375,240,115875
10471,8714,93657,6222,95938,850,114955,20,-1,473,-1,0,-1,790,52218,359,113651,1832,77233,5457,100114,162,50694,2189,107868,2900,119327,3463,63099,4823,114201,1705,136371,3118,104783,3953,125117,1432,158750,533,78125,125,91250,337,94750,148,68182,2569,89966,1008,118173,857,189772,200,109313,157,136687,32,250000,949,250000,1058,-1,2307,17376,509,-1,3891,41718,2300,-1,2125,-1,175,18223,1591,17831,1305,-1,286,19997
10472,22221,36038,2971,41165,5917,37999,214,37841,1309,56846,7,-1,10943,32188,860,39674,14366,32946,614,32614,703,25813,8161,41642,8365,39333,4992,21592,15768,42237,7927,36462,7841,52022,6976,60132,3621,56034,6816,31561,3520,22487,1976,36810,786,29545,5417,35489,4001,37050,3169,51061,1734,45688,959,65237,488,66117,2619,13372,6696,30664,4398,65787,2055,104258,6453,16103,3633,14390,3165,12692,468,58958,2820,22782,2277,14311,543,75647
10473,21940,47856,6334,42237,8548,50163,272,-1,278,102692,0,-1,4978,41792,1530,83125,13496,46145,416,112755,345,-1,6358,61482,8748,54737,6489,31517,14667,55852,6376,56264,8291,55617,5431,88079,2121,90401,7942,39417,3763,37923,1294,64366,492,74481,5537,50450,4336,51486,2800,85739,1351,30063,265,99213,378,108750,3034,18561,5408,44390,4855,87476,1370,130700,7273,28028,3875,22398,3555,19754,320,61646,3398,30246,2692,26731,706,61525
10474,3506,28419,549,38320,1401,24707,13,-1,10,-1,0,-1,1227,22414,306,-1,2191,29018,80,37891,149,39336,1357,35615,1380,36481,620,20962,2519,30470,1404,30784,1115,30108,747,59647,440,62727,1367,21745,756,18963,405,40394,208,40625,832,19514,647,44813,507,23872,388,50903,80,47083,65,-1,440,9927,1073,23133,807,58589,199,94420,987,16706,627,11828,562,11648,65,21696,360,38476,325,38375,35,-1
10475,18653,53819,2864,37500,11693,57312,198,155982,474,-1,0,-1,2706,41853,718,53315,5326,52355,1520,33629,130,-1,4274,63236,6565,75887,7684,33427,10990,66083,3385,51218,7605,75949,4881,74918,1358,73056,4563,58438,1510,29961,1546,59255,517,49355,4992,66204,3936,59601,1125,71270,511,128412,319,-1,107,-1,2100,32881,3972,59219,3701,75588,1217,109357,7663,36244,4880,38433,4775,39474,105,-1,2783,35354,2744,35427,39,-1
11004,4808,97845,2295,84109,190,90441,18,-1,1866,105726,25,-1,192,133385,222,155819,469,101125,1997,85069,42,-1,1404,121250,1820,105675,1542,65590,3215,115378,1144,105588,2071,117471,2699,123112,964,129091,375,77596,130,-1,141,200039,50,2000,1017,2000,848,-1,784,29297,309,43513,79,47839,178,-1,357,138947,789,58008,1309,62847,760,147570,1593,169375,813,71683,692,57621,121,37090,780,160915,542,83852,238,63750
